id_ent,id_mun,name_ent,name_mun,name_ent_short
14,78,Jalisco,San Miguel el Alto,JAL
14,79,Jalisco,Gómez Farías,JAL
14,80,Jalisco,San Sebastián del Oeste,JAL
14,81,Jalisco,Santa María de los Ángeles,JAL
14,82,Jalisco,Sayula,JAL
14,83,Jalisco,Tala,JAL
14,84,Jalisco,Talpa de Allende,JAL
14,85,Jalisco,Tamazula de Gordiano,JAL
14,86,Jalisco,Tapalpa,JAL
14,87,Jalisco,Tecalitlán,JAL
14,88,Jalisco,Tecolotlán,JAL
14,89,Jalisco,Techaluta de Montenegro,JAL
14,90,Jalisco,Tenamaxtlán,JAL
14,91,Jalisco,Teocaltiche,JAL
14,92,Jalisco,Teocuitatlán de Corona,JAL
14,93,Jalisco,Tepatitlán de Morelos,JAL
14,94,Jalisco,Tequila,JAL
14,95,Jalisco,Teuchitlán,JAL
14,96,Jalisco,Tizapán el Alto,JAL
14,97,Jalisco,Tlajomulco de Zúñiga,JAL
14,98,Jalisco,San Pedro Tlaquepaque,JAL
14,99,Jalisco,Tolimán,JAL
14,100,Jalisco,Tomatlán,JAL
14,101,Jalisco,Tonalá,JAL
14,102,Jalisco,Tonaya,JAL
14,103,Jalisco,Tonila,JAL
14,104,Jalisco,Totatiche,JAL
14,105,Jalisco,Tototlán,JAL
14,106,Jalisco,Tuxcacuesco,JAL
14,107,Jalisco,Tuxcueca,JAL
14,108,Jalisco,Tuxpan,JAL
14,109,Jalisco,Unión de San Antonio,JAL
14,110,Jalisco,Unión de Tula,JAL
14,111,Jalisco,Valle de Guadalupe,JAL
14,112,Jalisco,Valle de Juárez,JAL
14,113,Jalisco,San Gabriel,JAL
14,114,Jalisco,Villa Corona,JAL
14,115,Jalisco,Villa Guerrero,JAL
14,116,Jalisco,Villa Hidalgo,JAL
14,117,Jalisco,Cañadas de Obregón,JAL
14,118,Jalisco,Yahualica de González Gallo,JAL
14,119,Jalisco,Zacoalco de Torres,JAL
14,120,Jalisco,Zapopan,JAL
14,121,Jalisco,Zapotiltic,JAL
14,122,Jalisco,Zapotitlán de Vadillo,JAL
14,123,Jalisco,Zapotlán del Rey,JAL
14,124,Jalisco,Zapotlanejo,JAL
14,125,Jalisco,San Ignacio Cerro Gordo,JAL
15,1,Estado de México,Acambay de Ruíz Castañeda,MEX
15,2,Estado de México,Acolman,MEX
15,3,Estado de México,Aculco,MEX
15,4,Estado de México,Almoloya de Alquisiras,MEX
15,5,Estado de México,Almoloya de Juárez,MEX
15,6,Estado de México,Almoloya del Río,MEX
15,7,Estado de México,Amanalco,MEX
15,8,Estado de México,Amatepec,MEX
15,9,Estado de México,Amecameca,MEX
15,10,Estado de México,Apaxco,MEX
15,11,Estado de México,Atenco,MEX
15,12,Estado de México,Atizapán,MEX
15,13,Estado de México,Atizapán de Zaragoza,MEX
15,14,Estado de México,Atlacomulco,MEX
15,15,Estado de México,Atlautla,MEX
15,16,Estado de México,Axapusco,MEX
15,17,Estado de México,Ayapango,MEX
15,18,Estado de México,Calimaya,MEX
15,19,Estado de México,Capulhuac,MEX
15,20,Estado de México,Coacalco de Berriozábal,MEX
15,21,Estado de México,Coatepec Harinas,MEX
15,22,Estado de México,Cocotitlán,MEX
15,23,Estado de México,Coyotepec,MEX
15,24,Estado de México,Cuautitlán,MEX
15,25,Estado de México,Chalco,MEX
15,26,Estado de México,Chapa de Mota,MEX
15,27,Estado de México,Chapultepec,MEX
15,28,Estado de México,Chiautla,MEX
15,29,Estado de México,Chicoloapan,MEX
15,30,Estado de México,Chiconcuac,MEX
15,31,Estado de México,Chimalhuacán,MEX
15,32,Estado de México,Donato Guerra,MEX
15,33,Estado de México,Ecatepec de Morelos,MEX
15,34,Estado de México,Ecatzingo,MEX
15,35,Estado de México,Huehuetoca,MEX
15,36,Estado de México,Hueypoxtla,MEX
15,37,Estado de México,Huixquilucan,MEX
15,38,Estado de México,Isidro Fabela,MEX
15,39,Estado de México,Ixtapaluca,MEX
15,40,Estado de México,Ixtapan de la Sal,MEX
15,41,Estado de México,Ixtapan del Oro,MEX
15,42,Estado de México,Ixtlahuaca,MEX
15,43,Estado de México,Xalatlaco,MEX
15,44,Estado de México,Jaltenco,MEX
15,45,Estado de México,Jilotepec,MEX
15,46,Estado de México,Jilotzingo,MEX
15,47,Estado de México,Jiquipilco,MEX
15,48,Estado de México,Jocotitlán,MEX
15,49,Estado de México,Joquicingo,MEX
15,50,Estado de México,Juchitepec,MEX
15,51,Estado de México,Lerma,MEX
15,52,Estado de México,Malinalco,MEX
15,53,Estado de México,Melchor Ocampo,MEX
15,54,Estado de México,Metepec,MEX
15,55,Estado de México,Mexicaltzingo,MEX
15,56,Estado de México,Morelos,MEX
15,57,Estado de México,Naucalpan de Juárez,MEX
15,58,Estado de México,Nezahualcóyotl,MEX
15,59,Estado de México,Nextlalpan,MEX
15,60,Estado de México,Nicolás Romero,MEX
15,61,Estado de México,Nopaltepec,MEX
15,62,Estado de México,Ocoyoacac,MEX
15,63,Estado de México,Ocuilan,MEX
15,64,Estado de México,El Oro,MEX
15,65,Estado de México,Otumba,MEX
15,66,Estado de México,Otzoloapan,MEX
15,67,Estado de México,Otzolotepec,MEX
15,68,Estado de México,Ozumba,MEX
15,69,Estado de México,Papalotla,MEX
15,70,Estado de México,La Paz,MEX
15,71,Estado de México,Polotitlán,MEX
15,72,Estado de México,Rayón,MEX
15,73,Estado de México,San Antonio la Isla,MEX
15,74,Estado de México,San Felipe del Progreso,MEX
15,75,Estado de México,San Martín de las Pirámides,MEX
15,76,Estado de México,San Mateo Atenco,MEX
15,77,Estado de México,San Simón de Guerrero,MEX
15,78,Estado de México,Santo Tomás,MEX
15,79,Estado de México,Soyaniquilpan de Juárez,MEX
15,80,Estado de México,Sultepec,MEX
15,81,Estado de México,Tecámac,MEX
15,82,Estado de México,Tejupilco,MEX
15,83,Estado de México,Temamatla,MEX
15,84,Estado de México,Temascalapa,MEX
15,85,Estado de México,Temascalcingo,MEX
15,86,Estado de México,Temascaltepec,MEX
15,87,Estado de México,Temoaya,MEX
15,88,Estado de México,Tenancingo,MEX
15,89,Estado de México,Tenango del Aire,MEX
15,90,Estado de México,Tenango del Valle,MEX
15,91,Estado de México,Teoloyucan,MEX
15,92,Estado de México,Teotihuacán,MEX
15,93,Estado de México,Tepetlaoxtoc,MEX
15,94,Estado de México,Tepetlixpa,MEX
15,95,Estado de México,Tepotzotlán,MEX
15,96,Estado de México,Tequixquiac,MEX
15,97,Estado de México,Texcaltitlán,MEX
15,98,Estado de México,Texcalyacac,MEX
15,99,Estado de México,Texcoco,MEX
15,100,Estado de México,Tezoyuca,MEX
15,101,Estado de México,Tianguistenco,MEX
15,102,Estado de México,Timilpan,MEX
15,103,Estado de México,Tlalmanalco,MEX
15,104,Estado de México,Tlalnepantla de Baz,MEX
15,105,Estado de México,Tlatlaya,MEX
15,106,Estado de México,Toluca,MEX
15,107,Estado de México,Tonatico,MEX
15,108,Estado de México,Tultepec,MEX
15,109,Estado de México,Tultitlán,MEX
15,110,Estado de México,Valle de Bravo,MEX
15,111,Estado de México,Villa de Allende,MEX
15,112,Estado de México,Villa del Carbón,MEX
15,113,Estado de México,Villa Guerrero,MEX
15,114,Estado de México,Villa Victoria,MEX
15,115,Estado de México,Xonacatlán,MEX
15,116,Estado de México,Zacazonapan,MEX
15,117,Estado de México,Zacualpan,MEX
15,118,Estado de México,Zinacantepec,MEX
15,119,Estado de México,Zumpahuacán,MEX
15,120,Estado de México,Zumpango,MEX
15,121,Estado de México,Cuautitlán Izcalli,MEX
15,122,Estado de México,Valle de Chalco Solidaridad,MEX
15,123,Estado de México,Luvianos,MEX
15,124,Estado de México,San José del Rincón,MEX
15,125,Estado de México,Tonanitla,MEX
16,1,Michoacán ,Acuitzio,MICH
16,2,Michoacán ,Aguililla,MICH
16,3,Michoacán ,Álvaro Obregón,MICH
16,4,Michoacán ,Angamacutiro,MICH
16,5,Michoacán ,Angangueo,MICH
16,6,Michoacán ,Apatzingán,MICH
16,7,Michoacán ,Aporo,MICH
16,8,Michoacán ,Aquila,MICH
16,9,Michoacán ,Ario,MICH
16,10,Michoacán ,Arteaga,MICH
16,11,Michoacán ,Briseñas,MICH
16,12,Michoacán ,Buenavista,MICH
16,13,Michoacán ,Carácuaro,MICH
16,14,Michoacán ,Coahuayana,MICH
16,15,Michoacán ,Coalcomán de Vázquez Pallares,MICH
16,16,Michoacán ,Coeneo,MICH
16,17,Michoacán ,Contepec,MICH
16,18,Michoacán ,Copándaro,MICH
16,19,Michoacán ,Cotija,MICH
16,20,Michoacán ,Cuitzeo,MICH
16,21,Michoacán ,Charapan,MICH
16,22,Michoacán ,Charo,MICH
16,23,Michoacán ,Chavinda,MICH
16,24,Michoacán ,Cherán,MICH
16,25,Michoacán ,Chilchota,MICH
16,26,Michoacán ,Chinicuila,MICH
16,27,Michoacán ,Chucándiro,MICH
16,28,Michoacán ,Churintzio,MICH
16,29,Michoacán ,Churumuco,MICH
16,30,Michoacán ,Ecuandureo,MICH
16,31,Michoacán ,Epitacio Huerta,MICH
16,32,Michoacán ,Erongarícuaro,MICH
16,33,Michoacán ,Gabriel Zamora,MICH
16,34,Michoacán ,Hidalgo,MICH
16,35,Michoacán ,La Huacana,MICH
16,36,Michoacán ,Huandacareo,MICH
16,37,Michoacán ,Huaniqueo,MICH
16,38,Michoacán ,Huetamo,MICH
16,39,Michoacán ,Huiramba,MICH
16,40,Michoacán ,Indaparapeo,MICH
16,41,Michoacán ,Irimbo,MICH
16,42,Michoacán ,Ixtlán,MICH
16,43,Michoacán ,Jacona,MICH
16,44,Michoacán ,Jiménez,MICH
16,45,Michoacán ,Jiquilpan,MICH
16,46,Michoacán ,Juárez,MICH
16,47,Michoacán ,Jungapeo,MICH
16,48,Michoacán ,Lagunillas,MICH
16,49,Michoacán ,Madero,MICH
16,50,Michoacán ,Maravatío,MICH
16,51,Michoacán ,Marcos Castellanos,MICH
16,52,Michoacán ,Lázaro Cárdenas,MICH
16,53,Michoacán ,Morelia,MICH
16,54,Michoacán ,Morelos,MICH
16,55,Michoacán ,Múgica,MICH
16,56,Michoacán ,Nahuatzen,MICH
16,57,Michoacán ,Nocupétaro,MICH
16,58,Michoacán ,Nuevo Parangaricutiro,MICH
16,59,Michoacán ,Nuevo Urecho,MICH
16,60,Michoacán ,Numarán,MICH
16,61,Michoacán ,Ocampo,MICH
16,62,Michoacán ,Pajacuarán,MICH
16,63,Michoacán ,Panindícuaro,MICH
16,64,Michoacán ,Parácuaro,MICH
16,65,Michoacán ,Paracho,MICH
16,66,Michoacán ,Pátzcuaro,MICH
16,67,Michoacán ,Penjamillo,MICH
16,68,Michoacán ,Peribán,MICH
16,69,Michoacán ,La Piedad,MICH
16,70,Michoacán ,Purépero,MICH
16,71,Michoacán ,Puruándiro,MICH
16,72,Michoacán ,Queréndaro,MICH
16,73,Michoacán ,Quiroga,MICH
16,74,Michoacán ,Cojumatlán de Régules,MICH
16,75,Michoacán ,Los Reyes,MICH
16,76,Michoacán ,Sahuayo,MICH
16,77,Michoacán ,San Lucas,MICH
16,78,Michoacán ,Santa Ana Maya,MICH
16,79,Michoacán ,Salvador Escalante,MICH
16,80,Michoacán ,Senguio,MICH
16,81,Michoacán ,Susupuato,MICH
16,82,Michoacán ,Tacámbaro,MICH
16,83,Michoacán ,Tancítaro,MICH
16,84,Michoacán ,Tangamandapio,MICH
16,85,Michoacán ,Tangancícuaro,MICH
16,86,Michoacán ,Tanhuato,MICH
16,87,Michoacán ,Taretan,MICH
16,88,Michoacán ,Tarímbaro,MICH
16,89,Michoacán ,Tepalcatepec,MICH
16,90,Michoacán ,Tingambato,MICH
16,91,Michoacán ,Tingüindín,MICH
16,92,Michoacán ,Tiquicheo de Nicolás Romero,MICH
16,93,Michoacán ,Tlalpujahua,MICH
16,94,Michoacán ,Tlazazalca,MICH
16,95,Michoacán ,Tocumbo,MICH
16,96,Michoacán ,Tumbiscatío,MICH
16,97,Michoacán ,Turicato,MICH
16,98,Michoacán ,Tuxpan,MICH
16,99,Michoacán ,Tuzantla,MICH
16,100,Michoacán ,Tzintzuntzan,MICH
16,101,Michoacán ,Tzitzio,MICH
16,102,Michoacán ,Uruapan,MICH
16,103,Michoacán ,Venustiano Carranza,MICH
16,104,Michoacán ,Villamar,MICH
16,105,Michoacán ,Vista Hermosa,MICH
16,106,Michoacán ,Yurécuaro,MICH
16,107,Michoacán ,Zacapu,MICH
16,108,Michoacán ,Zamora,MICH
16,109,Michoacán ,Zináparo,MICH
16,110,Michoacán ,Zinapécuaro,MICH
16,111,Michoacán ,Ziracuaretiro,MICH
16,112,Michoacán ,Zitácuaro,MICH
16,113,Michoacán ,José Sixto Verduzco,MICH
17,1,Morelos,Amacuzac,MOR
17,2,Morelos,Atlatlahucan,MOR
17,3,Morelos,Axochiapan,MOR
17,4,Morelos,Ayala,MOR
17,5,Morelos,Coatlán del Río,MOR
17,6,Morelos,Cuautla,MOR
17,7,Morelos,Cuernavaca,MOR
17,8,Morelos,Emiliano Zapata,MOR
17,9,Morelos,Huitzilac,MOR
17,10,Morelos,Jantetelco,MOR
17,11,Morelos,Jiutepec,MOR
17,12,Morelos,Jojutla,MOR
17,13,Morelos,Jonacatepec de Leandro Valle,MOR
17,14,Morelos,Mazatepec,MOR
17,15,Morelos,Miacatlán,MOR
17,16,Morelos,Ocuituco,MOR
17,17,Morelos,Puente de Ixtla,MOR
17,18,Morelos,Temixco,MOR
17,19,Morelos,Tepalcingo,MOR
17,20,Morelos,Tepoztlán,MOR
17,21,Morelos,Tetecala,MOR
17,22,Morelos,Tetela del Volcán,MOR
17,23,Morelos,Tlalnepantla,MOR
17,24,Morelos,Tlaltizapán de Zapata,MOR
17,25,Morelos,Tlaquiltenango,MOR
17,26,Morelos,Tlayacapan,MOR
17,27,Morelos,Totolapan,MOR
17,28,Morelos,Xochitepec,MOR
17,29,Morelos,Yautepec,MOR
17,30,Morelos,Yecapixtla,MOR
17,31,Morelos,Zacatepec,MOR
17,32,Morelos,Zacualpan de Amilpas,MOR
17,33,Morelos,Temoac,MOR
17,34,Morelos,Coatetelco,MOR
17,35,Morelos,Xoxocotla,MOR
17,36,Morelos,Hueyapan,MOR
18,1,Nayarit,Acaponeta,NAY
18,2,Nayarit,Ahuacatlán,NAY
18,3,Nayarit,Amatlán de Cañas,NAY
18,4,Nayarit,Compostela,NAY
18,5,Nayarit,Huajicori,NAY
18,6,Nayarit,Ixtlán del Río,NAY
18,7,Nayarit,Jala,NAY
18,8,Nayarit,Xalisco,NAY
18,9,Nayarit,Del Nayar,NAY
18,10,Nayarit,Rosamorada,NAY
18,11,Nayarit,Ruíz,NAY
18,12,Nayarit,San Blas,NAY
18,13,Nayarit,San Pedro Lagunillas,NAY
18,14,Nayarit,Santa María del Oro,NAY
18,15,Nayarit,Santiago Ixcuintla,NAY
18,16,Nayarit,Tecuala,NAY
18,17,Nayarit,Tepic,NAY
18,18,Nayarit,Tuxpan,NAY
18,19,Nayarit,La Yesca,NAY
18,20,Nayarit,Bahía de Banderas,NAY
19,1,Nuevo León,Abasolo,NL
19,2,Nuevo León,Agualeguas,NL
19,3,Nuevo León,Los Aldamas,NL
19,4,Nuevo León,Allende,NL
19,5,Nuevo León,Anáhuac,NL
19,6,Nuevo León,Apodaca,NL
19,7,Nuevo León,Aramberri,NL
19,8,Nuevo León,Bustamante,NL
19,9,Nuevo León,Cadereyta Jiménez,NL
19,10,Nuevo León,El Carmen,NL
19,11,Nuevo León,Cerralvo,NL
19,12,Nuevo León,Ciénega de Flores,NL
19,13,Nuevo León,China,NL
19,14,Nuevo León,Doctor Arroyo,NL
19,15,Nuevo León,Doctor Coss,NL
19,16,Nuevo León,Doctor González,NL
19,17,Nuevo León,Galeana,NL
19,18,Nuevo León,García,NL
19,19,Nuevo León,San Pedro Garza García,NL
19,20,Nuevo León,General Bravo,NL
19,21,Nuevo León,General Escobedo,NL
19,22,Nuevo León,General Terán,NL
19,23,Nuevo León,General Treviño,NL
19,24,Nuevo León,General Zaragoza,NL
19,25,Nuevo León,General Zuazua,NL
19,26,Nuevo León,Guadalupe,NL
19,27,Nuevo León,Los Herreras,NL
19,28,Nuevo León,Higueras,NL
19,29,Nuevo León,Hualahuises,NL
19,30,Nuevo León,Iturbide,NL
19,31,Nuevo León,Juárez,NL
19,32,Nuevo León,Lampazos de Naranjo,NL
19,33,Nuevo León,Linares,NL
19,34,Nuevo León,Marín,NL
19,35,Nuevo León,Melchor Ocampo,NL
19,36,Nuevo León,Mier y Noriega,NL
19,37,Nuevo León,Mina,NL
19,38,Nuevo León,Montemorelos,NL
19,39,Nuevo León,Monterrey,NL
19,40,Nuevo León,Parás,NL
19,41,Nuevo León,Pesquería,NL
19,42,Nuevo León,Los Ramones,NL
19,43,Nuevo León,Rayones,NL
19,44,Nuevo León,Sabinas Hidalgo,NL
19,45,Nuevo León,Salinas Victoria,NL
19,46,Nuevo León,San Nicolás de los Garza,NL
19,47,Nuevo León,Hidalgo,NL
19,48,Nuevo León,Santa Catarina,NL
19,49,Nuevo León,Santiago,NL
19,50,Nuevo León,Vallecillo,NL
19,51,Nuevo León,Villaldama,NL
20,1,Oaxaca,Abejones,OAX
20,2,Oaxaca,Acatlán de Pérez Figueroa,OAX
20,3,Oaxaca,Asunción Cacalotepec,OAX
20,4,Oaxaca,Asunción Cuyotepeji,OAX
20,5,Oaxaca,Asunción Ixtaltepec,OAX
20,6,Oaxaca,Asunción Nochixtlán,OAX
20,7,Oaxaca,Asunción Ocotlán,OAX
20,8,Oaxaca,Asunción Tlacolulita,OAX
20,9,Oaxaca,Ayotzintepec,OAX
20,10,Oaxaca,El Barrio de la Soledad,OAX
20,11,Oaxaca,Calihualá,OAX
20,12,Oaxaca,Candelaria Loxicha,OAX
20,13,Oaxaca,Ciénega de Zimatlán,OAX
20,14,Oaxaca,Ciudad Ixtepec,OAX
20,15,Oaxaca,Coatecas Altas,OAX
20,16,Oaxaca,Coicoyán de las Flores,OAX
20,17,Oaxaca,La Compañía,OAX
20,18,Oaxaca,Concepción Buenavista,OAX
20,19,Oaxaca,Concepción Pápalo,OAX
20,20,Oaxaca,Constancia del Rosario,OAX
20,21,Oaxaca,Cosolapa,OAX
20,22,Oaxaca,Cosoltepec,OAX
20,23,Oaxaca,Cuilápam de Guerrero,OAX
20,24,Oaxaca,Cuyamecalco Villa de Zaragoza,OAX
20,25,Oaxaca,Chahuites,OAX
20,26,Oaxaca,Chalcatongo de Hidalgo,OAX
20,27,Oaxaca,Chiquihuitlán de Benito Juárez,OAX
20,28,Oaxaca,Heroica Ciudad de Ejutla de Crespo,OAX
20,29,Oaxaca,Eloxochitlán de Flores Magón,OAX
20,30,Oaxaca,El Espinal,OAX
20,31,Oaxaca,Tamazulápam del Espíritu Santo,OAX
20,32,Oaxaca,Fresnillo de Trujano,OAX
20,33,Oaxaca,Guadalupe Etla,OAX
20,34,Oaxaca,Guadalupe de Ramírez,OAX
20,35,Oaxaca,Guelatao de Juárez,OAX
20,36,Oaxaca,Guevea de Humboldt,OAX
20,37,Oaxaca,Mesones Hidalgo,OAX
20,38,Oaxaca,Villa Hidalgo,OAX
20,39,Oaxaca,Heroica Ciudad de Huajuapan de León,OAX
20,40,Oaxaca,Huautepec,OAX
20,41,Oaxaca,Huautla de Jiménez,OAX
20,42,Oaxaca,Ixtlán de Juárez,OAX
20,43,Oaxaca,Juchitán de Zaragoza,OAX
20,44,Oaxaca,Loma Bonita,OAX
20,45,Oaxaca,Magdalena Apasco,OAX
20,46,Oaxaca,Magdalena Jaltepec,OAX
20,47,Oaxaca,Santa Magdalena Jicotlán,OAX
20,48,Oaxaca,Magdalena Mixtepec,OAX
20,49,Oaxaca,Magdalena Ocotlán,OAX
20,50,Oaxaca,Magdalena Peñasco,OAX
20,51,Oaxaca,Magdalena Teitipac,OAX
20,52,Oaxaca,Magdalena Tequisistlán,OAX
20,53,Oaxaca,Magdalena Tlacotepec,OAX
20,54,Oaxaca,Magdalena Zahuatlán,OAX
20,55,Oaxaca,Mariscala de Juárez,OAX
20,56,Oaxaca,Mártires de Tacubaya,OAX
20,57,Oaxaca,Matías Romero Avendaño,OAX
20,58,Oaxaca,Mazatlán Villa de Flores,OAX
20,59,Oaxaca,Miahuatlán de Porfirio Díaz,OAX
20,60,Oaxaca,Mixistlán de la Reforma,OAX
20,61,Oaxaca,Monjas,OAX
20,62,Oaxaca,Natividad,OAX
20,63,Oaxaca,Nazareno Etla,OAX
20,64,Oaxaca,Nejapa de Madero,OAX
20,65,Oaxaca,Ixpantepec Nieves,OAX
20,66,Oaxaca,Santiago Niltepec,OAX
20,67,Oaxaca,Oaxaca de Juárez,OAX
20,68,Oaxaca,Ocotlán de Morelos,OAX
20,69,Oaxaca,La Pe,OAX
20,70,Oaxaca,Pinotepa de Don Luis,OAX
20,71,Oaxaca,Pluma Hidalgo,OAX
20,72,Oaxaca,San José del Progreso,OAX
20,73,Oaxaca,Putla Villa de Guerrero,OAX
20,74,Oaxaca,Santa Catarina Quioquitani,OAX
20,75,Oaxaca,Reforma de Pineda,OAX
20,76,Oaxaca,La Reforma,OAX
20,77,Oaxaca,Reyes Etla,OAX
20,78,Oaxaca,Rojas de Cuauhtémoc,OAX
20,79,Oaxaca,Salina Cruz,OAX
20,80,Oaxaca,San Agustín Amatengo,OAX
20,81,Oaxaca,San Agustín Atenango,OAX
20,82,Oaxaca,San Agustín Chayuco,OAX
20,83,Oaxaca,San Agustín de las Juntas,OAX
20,84,Oaxaca,San Agustín Etla,OAX
20,85,Oaxaca,San Agustín Loxicha,OAX
20,86,Oaxaca,San Agustín Tlacotepec,OAX
20,87,Oaxaca,San Agustín Yatareni,OAX
20,88,Oaxaca,San Andrés Cabecera Nueva,OAX
20,89,Oaxaca,San Andrés Dinicuiti,OAX
20,90,Oaxaca,San Andrés Huaxpaltepec,OAX
20,91,Oaxaca,San Andrés Huayápam,OAX
20,92,Oaxaca,San Andrés Ixtlahuaca,OAX
20,93,Oaxaca,San Andrés Lagunas,OAX
20,94,Oaxaca,San Andrés Nuxiño,OAX
20,95,Oaxaca,San Andrés Paxtlán,OAX
20,96,Oaxaca,San Andrés Sinaxtla,OAX
20,97,Oaxaca,San Andrés Solaga,OAX
20,98,Oaxaca,San Andrés Teotilálpam,OAX
20,99,Oaxaca,San Andrés Tepetlapa,OAX
20,100,Oaxaca,San Andrés Yaá,OAX
20,101,Oaxaca,San Andrés Zabache,OAX
20,102,Oaxaca,San Andrés Zautla,OAX
20,103,Oaxaca,San Antonino Castillo Velasco,OAX
20,104,Oaxaca,San Antonino el Alto,OAX
20,105,Oaxaca,San Antonino Monte Verde,OAX
20,106,Oaxaca,San Antonio Acutla,OAX
20,107,Oaxaca,San Antonio de la Cal,OAX
20,108,Oaxaca,San Antonio Huitepec,OAX
20,109,Oaxaca,San Antonio Nanahuatípam,OAX
20,110,Oaxaca,San Antonio Sinicahua,OAX
20,111,Oaxaca,San Antonio Tepetlapa,OAX
20,112,Oaxaca,San Baltazar Chichicápam,OAX
20,113,Oaxaca,San Baltazar Loxicha,OAX
20,114,Oaxaca,San Baltazar Yatzachi el Bajo,OAX
20,115,Oaxaca,San Bartolo Coyotepec,OAX
20,116,Oaxaca,San Bartolomé Ayautla,OAX
20,117,Oaxaca,San Bartolomé Loxicha,OAX
20,118,Oaxaca,San Bartolomé Quialana,OAX
20,119,Oaxaca,San Bartolomé Yucuañe,OAX
20,120,Oaxaca,San Bartolomé Zoogocho,OAX
20,121,Oaxaca,San Bartolo Soyaltepec,OAX
20,122,Oaxaca,San Bartolo Yautepec,OAX
20,123,Oaxaca,San Bernardo Mixtepec,OAX
20,124,Oaxaca,San Blas Atempa,OAX
20,125,Oaxaca,San Carlos Yautepec,OAX
20,126,Oaxaca,San Cristóbal Amatlán,OAX
20,127,Oaxaca,San Cristóbal Amoltepec,OAX
20,128,Oaxaca,San Cristóbal Lachirioag,OAX
20,129,Oaxaca,San Cristóbal Suchixtlahuaca,OAX
20,130,Oaxaca,San Dionisio del Mar,OAX
20,131,Oaxaca,San Dionisio Ocotepec,OAX
20,132,Oaxaca,San Dionisio Ocotlán,OAX
20,133,Oaxaca,San Esteban Atatlahuca,OAX
20,134,Oaxaca,San Felipe Jalapa de Díaz,OAX
20,135,Oaxaca,San Felipe Tejalápam,OAX
20,136,Oaxaca,San Felipe Usila,OAX
20,137,Oaxaca,San Francisco Cahuacuá,OAX
20,138,Oaxaca,San Francisco Cajonos,OAX
20,139,Oaxaca,San Francisco Chapulapa,OAX
20,140,Oaxaca,San Francisco Chindúa,OAX
20,141,Oaxaca,San Francisco del Mar,OAX
20,142,Oaxaca,San Francisco Huehuetlán,OAX
20,143,Oaxaca,San Francisco Ixhuatán,OAX
20,144,Oaxaca,San Francisco Jaltepetongo,OAX
20,145,Oaxaca,San Francisco Lachigoló,OAX
20,146,Oaxaca,San Francisco Logueche,OAX
20,147,Oaxaca,San Francisco Nuxaño,OAX
20,148,Oaxaca,San Francisco Ozolotepec,OAX
20,149,Oaxaca,San Francisco Sola,OAX
20,150,Oaxaca,San Francisco Telixtlahuaca,OAX
20,151,Oaxaca,San Francisco Teopan,OAX
20,152,Oaxaca,San Francisco Tlapancingo,OAX
20,153,Oaxaca,San Gabriel Mixtepec,OAX
20,154,Oaxaca,San Ildefonso Amatlán,OAX
20,155,Oaxaca,San Ildefonso Sola,OAX
20,156,Oaxaca,San Ildefonso Villa Alta,OAX
20,157,Oaxaca,San Jacinto Amilpas,OAX
20,158,Oaxaca,San Jacinto Tlacotepec,OAX
20,159,Oaxaca,San Jerónimo Coatlán,OAX
20,160,Oaxaca,San Jerónimo Silacayoapilla,OAX
20,161,Oaxaca,San Jerónimo Sosola,OAX
20,162,Oaxaca,San Jerónimo Taviche,OAX
20,163,Oaxaca,San Jerónimo Tecóatl,OAX
20,164,Oaxaca,San Jorge Nuchita,OAX
20,165,Oaxaca,San José Ayuquila,OAX
20,166,Oaxaca,San José Chiltepec,OAX
20,167,Oaxaca,San José del Peñasco,OAX
20,168,Oaxaca,San José Estancia Grande,OAX
20,169,Oaxaca,San José Independencia,OAX
20,170,Oaxaca,San José Lachiguiri,OAX
20,171,Oaxaca,San José Tenango,OAX
20,172,Oaxaca,San Juan Achiutla,OAX
20,173,Oaxaca,San Juan Atepec,OAX
20,174,Oaxaca,Ánimas Trujano,OAX
20,175,Oaxaca,San Juan Bautista Atatlahuca,OAX
20,176,Oaxaca,San Juan Bautista Coixtlahuaca,OAX
20,177,Oaxaca,San Juan Bautista Cuicatlán,OAX
20,178,Oaxaca,San Juan Bautista Guelache,OAX
20,179,Oaxaca,San Juan Bautista Jayacatlán,OAX
20,180,Oaxaca,San Juan Bautista Lo de Soto,OAX
20,181,Oaxaca,San Juan Bautista Suchitepec,OAX
20,182,Oaxaca,San Juan Bautista Tlacoatzintepec,OAX
20,183,Oaxaca,San Juan Bautista Tlachichilco,OAX
20,184,Oaxaca,San Juan Bautista Tuxtepec,OAX
20,185,Oaxaca,San Juan Cacahuatepec,OAX
20,186,Oaxaca,San Juan Cieneguilla,OAX
20,187,Oaxaca,San Juan Coatzóspam,OAX
20,188,Oaxaca,San Juan Colorado,OAX
20,189,Oaxaca,San Juan Comaltepec,OAX
20,190,Oaxaca,San Juan Cotzocón,OAX
20,191,Oaxaca,San Juan Chicomezúchil,OAX
20,192,Oaxaca,San Juan Chilateca,OAX
20,193,Oaxaca,San Juan del Estado,OAX
20,194,Oaxaca,San Juan del Río,OAX
20,195,Oaxaca,San Juan Diuxi,OAX
20,196,Oaxaca,San Juan Evangelista Analco,OAX
20,197,Oaxaca,San Juan Guelavía,OAX
20,198,Oaxaca,San Juan Guichicovi,OAX
