"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"168","20267","Oaxaca","San Miguel del Río","estancias",0,0,100,0,"20"
"169","20393","Oaxaca","Santa Lucía Ocotlán","estancias",0,0,100,0,"20"
"170","20480","Oaxaca","Santiago Nundiche","estancias",0,0,100,0,"20"
"171","07097","Chiapas","Tonalá","estancias",1,1131,100,10,"07"
"172","20291","Oaxaca","San Pablo Coatlán","estancias",0,0,100,0,"20"
"173","31085","Yucatán","Temozón","estancias",0,213,100,2,"31"
"174","24039","San Luis Potosí","Tampamolón Corona","estancias",0,0,100,0,"24"
"175","32022","Zacatecas","Juan Aldama","estancias",1,227,100,1,"32"
"176","20142","Oaxaca","San Francisco Huehuetlán","estancias",0,0,100,0,"20"
"177","13001","Hidalgo","Acatlán","estancias",1,266,100,2,"13"
"178","26022","Sonora","Cucurpe","estancias",0,0,100,0,"26"
"179","11043","Guanajuato","Victoria","estancias",0,278,100,3,"11"
"180","29044","Tlaxcala","Zacatelco","estancias",0,267,100,3,"29"
"181","20302","Oaxaca","San Pedro Atoyac","estancias",0,0,100,0,"20"
"182","20422","Oaxaca","Santa María Nativitas","estancias",0,0,100,0,"20"
"183","20570","Oaxaca","Zimatlán de Álvarez","estancias",0,0,100,0,"20"
"184","10025","Durango","San Bernardo","estancias",0,0,100,0,"10"
"185","26065","Sonora","Tubutama","estancias",0,0,100,0,"26"
"186","30154","Veracruz","Tantima","estancias",0,0,100,0,"30"
"187","25017","Sinaloa","Sinaloa","estancias",0,1346,100,13,"25"
"188","07077","Chiapas","Salto de Agua","estancias",0,958,100,10,"07"
"189","13040","Hidalgo","La Misión","estancias",0,0,100,0,"13"
"190","30188","Veracruz","Totutla","estancias",0,0,100,0,"30"
"191","14105","Jalisco","Tototlán","estancias",0,330,100,3,"14"
"192","25011","Sinaloa","Guasave","estancias",3,4630,100,43,"25"
"193","15122","Estado de México","Valle de Chalco Solidaridad","estancias",3,5321,100,50,"15"
"194","17025","Morelos","Tlaquiltenango","estancias",0,484,100,5,"17"
"195","16031","Michoacán","Epitacio Huerta","estancias",0,0,100,0,"16"
"196","31023","Yucatán","Chocholá","estancias",0,0,100,0,"31"
"197","30177","Veracruz","Tlacolulan","estancias",0,0,100,0,"30"
"198","24014","San Luis Potosí","Coxcatlán","estancias",0,0,100,0,"24"
"199","19038","Nuevo León","Montemorelos","estancias",0,588,100,6,"19"
"200","20214","Oaxaca","San Juan Quiotepec","estancias",0,0,100,0,"20"
"201","24045","San Luis Potosí","Venado","estancias",0,226,100,2,"24"
"202","07099","Chiapas","La Trinitaria","estancias",0,874,100,9,"07"
"203","14058","Jalisco","Mascota","estancias",0,259,100,3,"14"
"204","13023","Hidalgo","Francisco I. Madero","estancias",0,268,100,3,"13"
"205","20385","Oaxaca","Santa Cruz Xoxocotlán","estancias",2,1037,100,8,"20"
"206","17017","Morelos","Puente de Ixtla","estancias",0,488,100,5,"17"
"207","07020","Chiapas","La Concordia","estancias",2,619,100,4,"07"
"208","12019","Guerrero","Copalillo","estancias",0,0,100,0,"12"
"209","21116","Puebla","Quimixtlán","estancias",0,0,100,0,"21"
"210","12073","Guerrero","Zirándaro","estancias",0,0,100,0,"12"
"211","14101","Jalisco","Tonalá","estancias",10,5551,100,46,"14"
"212","20039","Oaxaca","Heroica Ciudad de Huajuapan de León","estancias",1,771,100,7,"20"
"213","14061","Jalisco","Mezquitic","estancias",0,621,100,6,"14"
"214","32046","Zacatecas","Tepetongo","estancias",0,0,100,0,"32"
"215","12017","Guerrero","Cocula","estancias",0,0,100,0,"12"
"216","14108","Jalisco","Tuxpan","estancias",0,284,100,3,"14"
"217","20434","Oaxaca","Santa María Teopoxco","estancias",0,0,100,0,"20"
"218","13021","Hidalgo","Emiliano Zapata","estancias",1,146,100,0,"13"
"219","20061","Oaxaca","Monjas","estancias",0,0,100,0,"20"
"220","20127","Oaxaca","San Cristóbal Amoltepec","estancias",0,0,100,0,"20"
"221","17026","Morelos","Tlayacapan","estancias",0,0,100,0,"17"
"222","05038","Coahuila","Zaragoza","estancias",0,226,100,2,"05"
"223","12056","Guerrero","Tecoanapa","estancias",0,424,100,4,"12"
"224","20499","Oaxaca","Santiago Yolomécatl","estancias",0,0,100,0,"20"
"225","13003","Hidalgo","Actopan","estancias",0,734,100,7,"13"
"226","21164","Puebla","Tepeaca","estancias",0,755,100,8,"21"
"227","09006","Ciudad de México","Iztacalco","estancias",1,4844,100,47,"09"
