"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"200","30203","Veracruz","Zozocolco de Hidalgo","guarderias",0,0,130,0,"30"
"201","20435","Oaxaca","Santa María Tepantlali","guarderias",0,0,130,0,"20"
"202","20365","Oaxaca","Santa Catarina Lachatao","guarderias",0,0,130,0,"20"
"203","21127","Puebla","San Jerónimo Xayacatlán","guarderias",0,0,130,0,"21"
"204","20318","Oaxaca","San Pedro Mixtepec","guarderias",2,5807,130,43,"20"
"205","21177","Puebla","Tlacotepec de Benito Juárez","guarderias",1,7553,130,57,"21"
"206","20307","Oaxaca","San Pedro Huamelula","guarderias",0,0,130,0,"20"
"207","07048","Chiapas","Juárez","guarderias",2,2572,130,18,"07"
"208","31052","Yucatán","Motul","guarderias",4,3435,130,22,"31"
"209","17010","Morelos","Jantetelco","guarderias",2,1867,130,12,"17"
"210","15108","Estado de México","Tultepec","guarderias",11,14823,130,103,"15"
"211","14102","Jalisco","Tonaya","guarderias",0,0,130,0,"14"
"212","07088","Chiapas","Sunuapa","guarderias",0,0,130,0,"07"
"213","14004","Jalisco","Amacueca","guarderias",0,0,130,0,"14"
"214","20189","Oaxaca","San Juan Comaltepec","guarderias",0,0,130,0,"20"
"215","09017","Ciudad de México","Venustiano Carranza","guarderias",38,28806,130,184,"09"
"216","30188","Veracruz","Totutla","guarderias",0,0,130,0,"30"
"217","20503","Oaxaca","Santiago Zoochila","guarderias",0,0,130,0,"20"
"218","20165","Oaxaca","San José Ayuquila","guarderias",0,0,130,0,"20"
"219","20343","Oaxaca","San Sebastián Abasolo","guarderias",0,0,130,0,"20"
"220","20290","Oaxaca","San Nicolás Hidalgo","guarderias",0,0,130,0,"20"
"221","18016","Nayarit","Tecuala","guarderias",6,3346,130,20,"18"
"222","14049","Jalisco","Jilotlán de los Dolores","guarderias",0,0,130,0,"14"
"223","10019","Durango","Otáez","guarderias",0,0,130,0,"10"
"224","12056","Guerrero","Tecoanapa","guarderias",1,5737,130,43,"12"
"225","20340","Oaxaca","San Pedro y San Pablo Tequixtepec","guarderias",0,0,130,0,"20"
"226","20034","Oaxaca","Guadalupe de Ramírez","guarderias",0,0,130,0,"20"
"227","20094","Oaxaca","San Andrés Nuxiño","guarderias",0,0,130,0,"20"
"228","20405","Oaxaca","Villa de Chilapa de Díaz","guarderias",0,0,130,0,"20"
"229","20523","Oaxaca","Santo Domingo Yanhuitlán","guarderias",0,0,130,0,"20"
"230","20211","Oaxaca","San Juan Ozolotepec","guarderias",0,0,130,0,"20"
"231","31101","Yucatán","Umán","guarderias",8,7267,130,48,"31"
"232","15070","Estado de México","La Paz","guarderias",20,28313,130,198,"15"
"233","13077","Hidalgo","Tulancingo de Bravo","guarderias",23,16508,130,104,"13"
"234","23005","Quintana Roo","Benito Juárez","guarderias",86,84200,130,562,"23"
"235","20038","Oaxaca","Villa Hidalgo","guarderias",0,0,130,0,"20"
"236","13003","Hidalgo","Actopan","guarderias",8,5223,130,32,"13"
"237","08059","Chihuahua","San Francisco del Oro","guarderias",0,0,130,0,"08"
"238","31021","Yucatán","Chichimilá","guarderias",0,0,130,0,"31"
"239","14069","Jalisco","Quitupan","guarderias",0,0,130,0,"14"
"240","15094","Estado de México","Tepetlixpa","guarderias",1,2054,130,15,"15"
"241","20487","Oaxaca","Santiago Tenango","guarderias",0,0,130,0,"20"
"242","20564","Oaxaca","Yutanduchi de Guerrero","guarderias",0,0,130,0,"20"
"243","13016","Hidalgo","Cuautepec de Hinojosa","guarderias",3,6163,130,44,"13"
"244","29059","Tlaxcala","Santa Cruz Quilehtla","guarderias",1,945,130,6,"29"
"245","21176","Puebla","Tilapa","guarderias",0,1010,130,8,"21"
"246","20028","Oaxaca","Heroica Ciudad de Ejutla de Crespo","guarderias",0,0,130,0,"20"
"247","27006","Tabasco","Cunduacán","guarderias",6,15409,130,113,"27"
"248","17022","Morelos","Tetela del Volcán","guarderias",2,1598,130,10,"17"
"249","21054","Puebla","Chignautla","guarderias",3,4485,130,32,"21"
"250","05024","Coahuila","Parras","guarderias",4,4644,130,32,"05"
"251","12016","Guerrero","Coahuayutla de José María Izazaga","guarderias",0,0,130,0,"12"
"252","05028","Coahuila","Sabinas","guarderias",4,6845,130,49,"05"
"253","12029","Guerrero","Chilpancingo de los Bravo","guarderias",44,34808,130,224,"12"
"254","20216","Oaxaca","San Juan Tabaá","guarderias",1,149,130,0,"20"
"255","20472","Oaxaca","Santiago Laollaga","guarderias",0,294,130,2,"20"
"256","30130","Veracruz","Playa Vicente","guarderias",2,4355,130,32,"30"
"257","08049","Chihuahua","Nonoava","guarderias",0,0,130,0,"08"
"258","17006","Morelos","Cuautla","guarderias",13,18473,130,129,"17"
"259","29043","Tlaxcala","Yauhquemehcan","guarderias",5,4041,130,26,"29"
"260","21111","Puebla","Pantepec","guarderias",0,0,130,0,"21"
"261","19023","Nuevo León","General Treviño","guarderias",2,141,130,-1,"19"
"262","16028","Michoacán","Churintzio","guarderias",1,429,130,2,"16"
"263","30199","Veracruz","Zaragoza","guarderias",0,0,130,0,"30"
"264","08031","Chihuahua","Guerrero","guarderias",0,3624,130,28,"08"
"265","20224","Oaxaca","San Juan Yucuita","guarderias",0,0,130,0,"20"
"266","20065","Oaxaca","Ixpantepec Nieves","guarderias",0,0,130,0,"20"
"267","20497","Oaxaca","Santiago Yaitepec","guarderias",0,0,130,0,"20"
"268","31037","Yucatán","Huhí","guarderias",0,0,130,0,"31"
"269","20509","Oaxaca","Santo Domingo de Morelos","guarderias",0,0,130,0,"20"
"270","25001","Sinaloa","Ahome","guarderias",72,41228,130,245,"25"
"271","21107","Puebla","Olintla","guarderias",0,0,130,0,"21"
"272","22002","Querétaro","Pinal de Amoles","guarderias",0,0,130,0,"22"
"273","20382","Oaxaca","Santa Cruz Tacahua","guarderias",0,0,130,0,"20"
"274","20066","Oaxaca","Santiago Niltepec","guarderias",1,439,130,2,"20"
"275","16080","Michoacán","Senguio","guarderias",2,2709,130,19,"16"
